city,company_addr,company_industry,company_name,create_time,day_salary,district,job_direction,job_edu,job_exp,job_name,month_salary,publish_man,publish_man_post,publish_time,retain1,retain2,retain3,retain4,source,update_time,url
北京,朝阳区,"移动互联网,企业服务",维我软件（上海）有限公司北京分公司,,,朝阳区,10,本科,不限,软件测试实习生,3k-4k,Veeva,Veeva,2018-11-07 18:50:36,,,,,拉勾网,,https://www.lagou.com/jobs/4865726.html
北京,朝阳区,"移动互联网,O2O",北京三快在线科技有限公司,,,朝阳区,10,本科,1年以下,测试实习生,3k-5k,美团点评,美团点评,2018-11-08 09:40:54,,,,,拉勾网,,https://www.lagou.com/jobs/4744562.html
北京,朝阳区,企业服务,企家有道网络技术（北京）有限公司,,,朝阳区,10,本科,应届毕业生,测试实习生,2k-4k,薪人薪事,薪人薪事,2018-11-06 09:52:23,,,,,拉勾网,,https://www.lagou.com/jobs/3893226.html
北京,西城区,"移动互联网,企业服务",迪原创新（北京）科技有限公司南京分公司,,,西城区,10,大专,应届毕业生,软件测试实习生2019NJ,2k-3k,Dilato,Dilato,2018-11-08 13:48:25,,,,,拉勾网,,https://www.lagou.com/jobs/4949066.html
北京,海淀区,移动互联网,北京木仓科技股份有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,2k-3k,木仓科技,木仓科技,2018-11-08 16:06:57,,,,,拉勾网,,https://www.lagou.com/jobs/5292674.html
北京,海淀区,教育,析格玛科技（北京）有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,2k-4k,析格玛,析格玛,2018-11-02 09:58:40,,,,,拉勾网,,https://www.lagou.com/jobs/4404086.html
北京,海淀区,"移动互联网,教育",北京世纪好未来教育科技有限公司,,,海淀区,10,本科,应届毕业生,软件测试实习生,4k-6k,好未来,好未来,2018-11-08 17:01:19,,,,,拉勾网,,https://www.lagou.com/jobs/5171289.html
北京,海淀区,金融,北京智融时代信息技术有限公司,,,海淀区,10,本科,不限,测试开发实习生,5k-8k,智融集团,智融集团,2018-11-08 10:41:35,,,,,拉勾网,,https://www.lagou.com/jobs/3009917.html
北京,海淀区,教育,北京多贝兄弟信息技术有限公司,,,海淀区,10,大专,应届毕业生,测试实习生,2k-4k,多贝网,多贝网,2018-11-08 11:34:59,,,,,拉勾网,,https://www.lagou.com/jobs/4580085.html
北京,丰台区,"移动互联网,金融",北京蔚来无限科技有限公司,,,丰台区,10,本科,不限,测试工程师-实习,3k-5k,蔚来科技,蔚来科技,2018-11-07 14:45:28,,,,,拉勾网,,https://www.lagou.com/jobs/4960130.html
北京,丰台区,移动互联网、金融,北京湛腾世纪科技有限公司,,,丰台区,10,本科,应届毕业生,测试助理,3k-5k,北京湛腾科技,北京湛腾科技,2018-11-08 10:19:47,,,,,拉勾网,,https://www.lagou.com/jobs/4934645.html
北京,西城区,"社交网络,文化娱乐",一九零五（北京）网络科技有限公司,,,西城区,10,本科,应届毕业生,测试实习生,1k-2k,1905电影网,1905电影网,2018-11-08 09:13:34,,,,,拉勾网,,https://www.lagou.com/jobs/4591747.html
北京,朝阳区,金融,大特保商务信息咨询（上海）有限公司,,,朝阳区,10,本科,应届毕业生,测试实习生,2k-4k,大特保,大特保,2018-11-06 15:07:15,,,,,拉勾网,,https://www.lagou.com/jobs/2870859.html
北京,东城区,移动互联网,北京安亿致用科技有限公司,,,东城区,3,本科,应届毕业生,Web Backend Engineer Inte,3k-4k,AppAnnie,AppAnnie,2018-11-05 11:13:59,,,,,拉勾网,,https://www.lagou.com/jobs/4731218.html
北京,海淀区,"硬件,文化娱乐",北京极智飞扬科技有限公司,,,海淀区,3,大专,不限,WEB前端实习生,4k-6k,极果,极果,2018-11-08 12:46:15,,,,,拉勾网,,https://www.lagou.com/jobs/4638557.html
北京,海淀区,"移动互联网,文化娱乐",北京早知道科技有限公司,,,海淀区,3,本科,应届毕业生,WEB前端实习生,2k-4k,早知道科技,早知道科技,2018-11-08 03:39:35,,,,,拉勾网,,https://www.lagou.com/jobs/3934914.html
北京,朝阳区,移动互联网,北京奇步互动技术有限公司,,,朝阳区,3,本科,应届毕业生,ElementUI方向Web前端实习,6k-9k,奇步互动,奇步互动,2018-10-19 11:19:42,,,,,拉勾网,,https://www.lagou.com/jobs/4593514.html
北京,昌平区,移动互联网,中国电信股份有限公司北京研究院,,,昌平区,3,本科,应届毕业生,Web前端开发实习生,3k-4k,中国电信北京研究院,中国电信北京研究院,2018-10-10 12:56:26,,,,,拉勾网,,https://www.lagou.com/jobs/5162568.html
北京,丰台区,"O2O,数据服务",北京金科汇智科技有限公司,,,丰台区,3,本科,应届毕业生,Java WEB程序员,3K-6K,金科汇智,金科汇智,2018-11-06 13:48:52,,,,,拉勾网,,https://www.lagou.com/jobs/1716541.html
北京,朝阳区,"移动互联网,金融",人人行科技有限公司,,,朝阳区,3,本科,应届毕业生,web前端实习生,4k-6k,人人行(借贷宝),人人行(借贷宝),2018-10-25 17:57:45,,,,,拉勾网,,https://www.lagou.com/jobs/5167555.html
北京,朝阳区,"医疗健康,硬件",西门子（中国）有限公司,,,朝阳区,3,硕士,应届毕业生,Python Web 软件开发实习生,2k-4k,西门子（中国）,西门子（中国）,2018-11-02 09:53:23,,,,,拉勾网,,https://www.lagou.com/jobs/3808691.html
北京,海淀区,"移动互联网,文化娱乐",北京视诀科技有限公司,,,海淀区,3,本科,应届毕业生,Web前端实习生,5k-10k,视诀,视诀,2018-10-22 19:01:25,,,,,拉勾网,,https://www.lagou.com/jobs/5123855.html
北京,海淀区,"移动互联网,电子商务",北京怡美利康科技有限公司,,,海淀区,5,本科,不限,实习PHP前端开发工程师,3K-4K,App、微信、HTML5开发,App、微信、HTML5开发,2018-10-24 10:40:20,,,,,拉勾网,,https://www.lagou.com/jobs/1913204.html
北京,海淀区,"移动互联网,数据服务",百度在线网络技术（北京）有限公司,,,海淀区,1,本科,不限,Java实习生,2k-4k,百度,百度,2018-11-06 14:53:50,,,,,拉勾网,,https://www.lagou.com/jobs/5027522.html
北京,海淀区,"移动互联网,文化娱乐",北京早知道科技有限公司,,,海淀区,1,本科,应届毕业生,后端开发实习生 (JAVA),3k-5k,早知道科技,早知道科技,2018-11-08 03:39:07,,,,,拉勾网,,https://www.lagou.com/jobs/4213966.html
北京,朝阳区,金融,同道金融服务集团有限公司,,,朝阳区,1,本科,不限,量化Java实习生,2k-4k,同道金融,同道金融,2018-11-01 10:02:51,,,,,拉勾网,,https://www.lagou.com/jobs/5174111.html
北京,朝阳区,"移动互联网,医疗健康",北京水滴互联科技有限公司,,,朝阳区,1,本科,应届毕业生,JAVA开发实习生,4k-5k,水滴互助,水滴互助,2018-11-07 11:13:43,,,,,拉勾网,,https://www.lagou.com/jobs/4534241.html
北京,海淀区,"企业服务,移动互联网",北京图创时代科技有限公司,,,海淀区,1,本科,应届毕业生,JAVA 工程师(实习)/GIS工程师(实习),4k-8k,图创时代,图创时代,2018-10-22 17:39:39,,,,,拉勾网,,https://www.lagou.com/jobs/4825691.html
北京,朝阳区,"移动互联网,教育",北京粉笔蓝天科技有限公司,,,朝阳区,1,本科,应届毕业生,Java开发实习生,8k-12k,粉笔网,粉笔网,2018-11-08 17:09:02,,,,,拉勾网,,https://www.lagou.com/jobs/5089171.html
北京,东城区,金融,上海安硕信息技术股份有限公司,,,东城区,1,本科,应届毕业生,JAVA实习生（2019年应届生）,2k-3k,安硕信息（amarsoft）,安硕信息（amarsoft）,2018-11-07 09:50:17,,,,,拉勾网,,https://www.lagou.com/jobs/5198432.html
北京,海淀区,其他,海尔优家智能科技（北京）有限公司,,,海淀区,1,本科,应届毕业生,人工智能研发部Java开发实习生,2k-4k,u,u,2018-11-01 18:13:41,,,,,拉勾网,,https://www.lagou.com/jobs/5283394.html
北京,海淀区,生活服务,北京中交兴路车联网科技有限公司,,,海淀区,1,硕士,应届毕业生,java实习生,3k-5k,北京中交兴路车联网科技有限公司,北京中交兴路车联网科技有限公司,2018-10-31 16:10:43,,,,,拉勾网,,https://www.lagou.com/jobs/5099562.html
北京,海淀区,"企业服务,数据服务",普元信息技术股份有限公司,,,海淀区,1,本科,应届毕业生,java开发实习生,4k-6k,普元,普元,2018-11-06 12:19:58,,,,,拉勾网,,https://www.lagou.com/jobs/4656682.html
北京,海淀区,金融,北京快快网络技术有限公司,,,海淀区,1,本科,应届毕业生,Java开发实习生,3k-5k,真融宝,真融宝,2018-11-01 18:00:34,,,,,拉勾网,,https://www.lagou.com/jobs/2552737.html
北京,朝阳区,移动互联网,时趣互动（北京）科技有限公司,,,朝阳区,1,不限,不限,2018校园招聘-Java工程师（可实习）,3k-6k,时趣social-touch,时趣social-touch,2018-11-08 17:45:24,,,,,拉勾网,,https://www.lagou.com/jobs/3665486.html
北京,通州区,移动互联网,北京网众安信科技有限公司,,,通州区,1,不限,不限,java开发实习生,2K-3K,网众安信,网众安信,2018-10-14 12:49:15,,,,,拉勾网,,https://www.lagou.com/jobs/4984877.html
北京,朝阳区,电子商务,北京寻宝天行网络技术有限公司,,,朝阳区,1,本科,应届毕业生,Java实习生,3k-5k,寻宝天行,寻宝天行,2018-11-05 14:32:22,,,,,拉勾网,,https://www.lagou.com/jobs/4084550.html
北京,朝阳区,"移动互联网,企业服务",明德博学（北京）教育科技有限公司,,,朝阳区,1,大专,应届毕业生,JAVA开发实习生,5k-8k,明德科技,明德科技,2018-11-08 10:53:24,,,,,拉勾网,,https://www.lagou.com/jobs/5126570.html
北京,海淀区,数据服务,北京智慧星光信息技术有限公司,,,海淀区,4,本科,应届毕业生,Python爬虫实习生-数据采集,4k-8k,智慧星光,智慧星光,2018-11-07 16:43:03,,,,,拉勾网,,https://www.lagou.com/jobs/5271966.html
北京,海淀区,"企业服务,医疗健康",深圳晶泰科技有限公司,,,海淀区,4,硕士,应届毕业生,机器学习实习生,3k-4k,晶泰科技,晶泰科技,2018-11-08 11:06:24,,,,,拉勾网,,https://www.lagou.com/jobs/3104399.html
北京,朝阳区,社交网络,北京陌陌科技有限公司,,,朝阳区,4,本科,不限,数据平台实习生,3k-4k,陌陌,陌陌,2018-11-07 10:55:46,,,,,拉勾网,,https://www.lagou.com/jobs/2765842.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,不限,后台开发实习生-懂车帝,5k-9k,字节跳动,字节跳动,2018-11-08 15:44:26,,,,,拉勾网,,https://www.lagou.com/jobs/5246309.html
北京,朝阳区,移动互联网,广州汇量信息科技有限公司,,,朝阳区,4,本科,应届毕业生,后端实习生,3k-4k,Mobvista,Mobvista,2018-11-07 11:01:30,,,,,拉勾网,,https://www.lagou.com/jobs/5094674.html
北京,海淀区,文化娱乐,新浪网技术（中国）有限公司,,,海淀区,4,硕士,不限,数据挖掘实习生,3k-5k,新浪网,新浪网,2018-11-08 13:39:23,,,,,拉勾网,,https://www.lagou.com/jobs/5221203.html
北京,朝阳区,"移动互联网,数据服务",北京云英传奇技术有限公司,,,朝阳区,4,本科,应届毕业生,研发实习生,5k-7k,CloudIn,CloudIn,2018-11-06 11:07:49,,,,,拉勾网,,https://www.lagou.com/jobs/5294405.html
北京,海淀区,"金融,数据服务",百融金融信息服务股份有限公司,,,海淀区,4,本科,应届毕业生,算法工程师（实习）,2k-4k,百融金服,百融金服,2018-10-30 17:32:44,,,,,拉勾网,,https://www.lagou.com/jobs/5118503.html
北京,海淀区,移动互联网,北京嘀嘀无限科技发展有限公司,,,海淀区,4,硕士,不限,机器学习算法工程师--实习岗,3k-5k,滴滴出行,滴滴出行,2018-10-31 11:50:36,,,,,拉勾网,,https://www.lagou.com/jobs/5130594.html
北京,海淀区,"移动互联网,硬件",北京旷视科技有限公司,,,海淀区,4,本科,1年以下,测试开发实习生,3k-4k,Face++,Face++,2018-11-07 18:20:08,,,,,拉勾网,,https://www.lagou.com/jobs/5147621.html
北京,海淀区,"移动互联网,电子商务",北京一人一亩田网络科技有限公司,,,海淀区,4,本科,应届毕业生,php实习生,9k-18k,一亩田,一亩田,2018-11-05 10:40:41,,,,,拉勾网,,https://www.lagou.com/jobs/4263965.html
北京,海淀区,移动互联网,北京市商汤科技开发有限公司,,,海淀区,4,本科,应届毕业生,测试开发实习生,5k-8k,商汤科技,商汤科技,2018-11-08 16:09:52,,,,,拉勾网,,https://www.lagou.com/jobs/5254931.html
北京,海淀区,"移动互联网,教育",北京清帆科技有限公司,,,海淀区,4,硕士,应届毕业生,实习算法工程师,5k-7k,清帆科技,清帆科技,2018-11-08 15:13:12,,,,,拉勾网,,https://www.lagou.com/jobs/5226933.html
北京,朝阳区,游戏,清枫（北京）科技有限公司,,,朝阳区,4,本科,应届毕业生,后台开发实习生,3k-6k,Max+&小黑盒,Max+&小黑盒,2018-11-08 17:10:52,,,,,拉勾网,,https://www.lagou.com/jobs/3022837.html
北京,海淀区,"电子商务,移动互联网",网易（杭州）有限公司,,,海淀区,4,本科,应届毕业生,测试开发实习生,3k-4k,网易,网易,2018-11-05 09:31:06,,,,,拉勾网,,https://www.lagou.com/jobs/4993142.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,10,本科,不限,测试开发实习生,3k-6k,字节跳动,字节跳动,2018-11-09 00:05:50,,,,,拉勾网,,https://www.lagou.com/jobs/5119497.html
北京,朝阳区,"移动互联网,企业服务",维我软件（上海）有限公司北京分公司,,,朝阳区,10,本科,不限,测试开发实习生,4k-5k,Veeva,Veeva,2018-11-08 11:22:08,,,,,拉勾网,,https://www.lagou.com/jobs/5138786.html
北京,海淀区,"移动互联网,教育",北京世纪好未来教育科技有限公司,,,海淀区,10,本科,不限,IT-测试实习生,2k-4k,好未来,好未来,2018-10-19 16:50:40,,,,,拉勾网,,https://www.lagou.com/jobs/4554919.html
北京,海淀区,"移动互联网,数据服务",联想（北京）有限公司,,,海淀区,10,本科,应届毕业生,软件测试实习生,2k-4k,联想集团,联想集团,2018-11-06 10:26:44,,,,,拉勾网,,https://www.lagou.com/jobs/5064726.html
北京,朝阳区,移动互联网,北京瑞尔视科技有限公司,,,朝阳区,10,本科,应届毕业生,主观测试实习生,2k-3k,RealNetworks,RealNetworks,2018-11-05 15:32:49,,,,,拉勾网,,https://www.lagou.com/jobs/5286589.html
北京,海淀区,"移动互联网,电子商务",北京一人一亩田网络科技有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,5k-8k,一亩田,一亩田,2018-11-05 10:40:40,,,,,拉勾网,,https://www.lagou.com/jobs/4439302.html
北京,海淀区,移动互联网,微梦创科网络科技（中国）有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,2K-4K,新浪微博,新浪微博,2018-11-06 10:22:17,,,,,拉勾网,,https://www.lagou.com/jobs/4774962.html
北京,朝阳区,"移动互联网,生活服务",便利蜂商贸有限公司,,,朝阳区,10,本科,1年以下,硬件测试实习生(J10958),4k-6k,便利蜂,便利蜂,2018-11-06 18:05:00,,,,,拉勾网,,https://www.lagou.com/jobs/4497607.html
北京,大兴区,"移动互联网 ,教育",广州摩翼信息科技有限公司,,,大兴区,10,本科,应届毕业生,测试工程师,7k-12k,翼课网,翼课网,2018-11-08 13:36:25,,,,,拉勾网,,https://www.lagou.com/jobs/4285849.html
北京,东城区,"移动互联网,社交网络",北京豆果信息技术有限公司,,,东城区,10,本科,应届毕业生,测试实习生,3k-5k,豆果美食,豆果美食,2018-11-07 11:05:46,,,,,拉勾网,,https://www.lagou.com/jobs/3426630.html
北京,朝阳区,"数据服务,企业服务",北京瞰微智视科技有限公司,,,朝阳区,10,本科,应届毕业生,软件测试实习生,3k-5k,Conviva,Conviva,2018-11-06 10:51:24,,,,,拉勾网,,https://www.lagou.com/jobs/5269658.html
北京,朝阳区,移动互联网,北京琥珀创想科技有限公司,,,朝阳区,10,大专,不限,测试开发实习生,2k-3k,琥珀天气,琥珀天气,2018-11-08 10:56:49,,,,,拉勾网,,https://www.lagou.com/jobs/5292860.html
北京,海淀区,"硬件 ,数据服务",神州数码（中国）有限公司,,,海淀区,10,本科,不限,测试工程师实习生,2k-3k,神州数码,神州数码,2018-10-30 14:53:10,,,,,拉勾网,,https://www.lagou.com/jobs/5206822.html
北京,朝阳区,"移动互联网,医疗健康",北京水滴互联科技有限公司,,,朝阳区,10,本科,1年以下,测试 实习生,4k-5k,水滴互助,水滴互助,2018-11-07 11:13:43,,,,,拉勾网,,https://www.lagou.com/jobs/4797735.html
北京,东城区,移动互联网,北京安亿致用科技有限公司,,,东城区,10,本科,应届毕业生,测试开发实习生,3k-4k,AppAnnie,AppAnnie,2018-11-05 11:13:29,,,,,拉勾网,,https://www.lagou.com/jobs/4731444.html
北京,海淀区,数据服务,普强信息技术（北京）有限公司,,,海淀区,1,本科,不限,Java开发工程师（实习）,3k-5k,普强信息,普强信息,2018-10-10 14:53:54,,,,,拉勾网,,https://www.lagou.com/jobs/5150839.html
北京,朝阳区,移动互联网,北京久佳信通科技有限公司,,,朝阳区,1,本科,不限,JAVA软件开发实习生,3k-6k,久佳信通,久佳信通,2018-11-08 17:19:55,,,,,拉勾网,,https://www.lagou.com/jobs/4167663.html
北京,朝阳区,"移动互联网,金融",钱现科技发展（北京）有限公司,,,朝阳区,1,本科,1年以下,java开发实习生,4k-5k,前线科技,前线科技,2018-10-11 15:15:03,,,,,拉勾网,,https://www.lagou.com/jobs/5208431.html
北京,海淀区,"移动互联网,企业服务",明德博学（北京）教育科技有限公司,,,海淀区,1,大专,应届毕业生,JAVA软件开发实习生,4k-8k,明德科技,明德科技,2018-11-06 10:34:31,,,,,拉勾网,,https://www.lagou.com/jobs/5086221.html
北京,海淀区,移动互联网,第四范式（北京）技术有限公司,,,海淀区,1,本科,不限,Java实习,7k-8k,第四范式,第四范式,2018-11-07 15:03:23,,,,,拉勾网,,https://www.lagou.com/jobs/4776715.html
北京,东城区,"企业服务,数据服务",北京金蝶管理软件有限公司,,,东城区,1,大专,不限,JAVA开发实习生,2k-4k,北京金蝶,北京金蝶,2018-10-24 09:50:27,,,,,拉勾网,,https://www.lagou.com/jobs/5160757.html
北京,朝阳区,"移动互联网,其他",北京荣智汇通科技有限公司,,,朝阳区,1,本科,1年以下,Java 实习,4k-8k,荣智汇通,荣智汇通,2018-10-10 13:41:45,,,,,拉勾网,,https://www.lagou.com/jobs/1582037.html
北京,昌平区,游戏,北京艾恩游科技有限责任公司,,,昌平区,1,本科,不限,java游戏开发实习,4k-6k,ingame,ingame,2018-10-23 12:12:10,,,,,拉勾网,,https://www.lagou.com/jobs/4638511.html
北京,海淀区,游戏,北京光宇在线科技有限责任公司,,,海淀区,1,本科,应届毕业生,Java开发工程师（运营）,7k-10k,光宇游戏,光宇游戏,2018-11-06 10:35:02,,,,,拉勾网,,https://www.lagou.com/jobs/4854779.html
北京,朝阳区,"电子商务,区块链",北京疯收新媒体科技有限公司,,,朝阳区,1,不限,应届毕业生,全栈 JavaScript 实习生,8k-16k,疯收新媒体,疯收新媒体,2018-10-25 12:41:28,,,,,拉勾网,,https://www.lagou.com/jobs/5105130.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,不限,数据开发实习生-懂车帝,5k-9k,字节跳动,字节跳动,2018-11-08 15:44:26,,,,,拉勾网,,https://www.lagou.com/jobs/5246312.html
北京,朝阳区,社交网络,北京陌陌科技有限公司,,,朝阳区,4,不限,应届毕业生,计算机视觉实习生,4k-5k,陌陌,陌陌,2018-11-07 10:55:48,,,,,拉勾网,,https://www.lagou.com/jobs/4777078.html
北京,朝阳区,移动互联网,广州汇量信息科技有限公司,,,朝阳区,4,本科,应届毕业生,游戏测试实习生（客户端）,2k-4k,Mobvista,Mobvista,2018-11-07 11:01:52,,,,,拉勾网,,https://www.lagou.com/jobs/5294182.html
北京,海淀区,"移动互联网,硬件",北京旷视科技有限公司,,,海淀区,4,本科,1年以下,测试开发实习生,2k-3k,Face++,Face++,2018-11-07 18:20:09,,,,,拉勾网,,https://www.lagou.com/jobs/4855250.html
北京,海淀区,文化娱乐,新浪网技术（中国）有限公司,,,海淀区,4,本科,不限,数据分析实习生,3k-4k,新浪网,新浪网,2018-11-08 13:39:21,,,,,拉勾网,,https://www.lagou.com/jobs/4222306.html
北京,海淀区,移动互联网,北京市商汤科技开发有限公司,,,海淀区,4,本科,应届毕业生,平台开发实习生,5k-8k,商汤科技,商汤科技,2018-11-08 16:09:56,,,,,拉勾网,,https://www.lagou.com/jobs/5254997.html
北京,朝阳区,金融,宁波艾莫投资管理有限公司,,,朝阳区,4,本科,应届毕业生,后端工程师（校园招聘）,20k-40k,IMO,IMO,2018-11-07 11:49:56,,,,,拉勾网,,https://www.lagou.com/jobs/5134056.html
北京,海淀区,"社交网络,文化娱乐",蜜柚网络科技（上海）有限公司,,,海淀区,4,本科,应届毕业生,北京抖音/火山—后台开发实习生,4k-8k,musical.ly,musical.ly,2018-11-08 11:22:29,,,,,拉勾网,,https://www.lagou.com/jobs/4799798.html
北京,朝阳区,"生活服务,电子商务",行吟信息科技（上海）有限公司,,,朝阳区,4,本科,应届毕业生,测试实习生（校招）,3k-6k,小红书,小红书,2018-10-31 21:29:44,,,,,拉勾网,,https://www.lagou.com/jobs/5085672.html
北京,朝阳区,"企业服务,数据服务",北京数美时代科技有限公司,,,朝阳区,4,本科,不限,C++研发（校招／实习）,3k-6k,数美,数美,2018-11-08 10:28:13,,,,,拉勾网,,https://www.lagou.com/jobs/4045893.html
北京,朝阳区,游戏,易手游科技（天津）有限公司,,,朝阳区,4,本科,应届毕业生,系统工程师（实习生）,2k-4k,紫龙互娱,紫龙互娱,2018-11-07 10:30:13,,,,,拉勾网,,https://www.lagou.com/jobs/3544309.html
北京,海淀区,"金融,数据服务",百融金融信息服务股份有限公司,,,海淀区,4,本科,应届毕业生,数据分析师,10k-20k,百融金服,百融金服,2018-10-30 17:32:44,,,,,拉勾网,,https://www.lagou.com/jobs/5031061.html
北京,海淀区,"移动互联网,数据服务",百度在线网络技术（北京）有限公司,,,海淀区,4,本科,应届毕业生,开发测试工程师-基础技术测试部,4k-5k,百度,百度,2018-11-06 14:53:48,,,,,拉勾网,,https://www.lagou.com/jobs/5254685.html
北京,朝阳区,"移动互联网,金融",北京币世界网络科技有限公司,,,朝阳区,4,本科,应届毕业生,后天服务端开发实习生,4k-6k,币世界,币世界,2018-11-06 14:55:14,,,,,拉勾网,,https://www.lagou.com/jobs/5232494.html
北京,海淀区,移动互联网,北京嘀嘀无限科技发展有限公司,,,海淀区,4,硕士,不限,深度学习算法实习生,3k-5k,滴滴出行,滴滴出行,2018-10-31 11:50:36,,,,,拉勾网,,https://www.lagou.com/jobs/5130648.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,10,本科,不限,测试开发实习生,8k-9k,字节跳动,字节跳动,2018-11-08 18:21:03,,,,,拉勾网,,https://www.lagou.com/jobs/3909861.html
北京,朝阳区,O2O,北京善义善美科技有限公司,,,朝阳区,10,本科,不限,测试实习生,3k-6k,人人车,人人车,2018-11-05 10:16:59,,,,,拉勾网,,https://www.lagou.com/jobs/3300881.html
北京,西城区,"移动互联网,广告营销",北京维旺明科技股份有限公司,,,西城区,10,大专,应届毕业生,测试工程师,2k-3k,VIVA畅读,VIVA畅读,2018-11-08 10:22:59,,,,,拉勾网,,https://www.lagou.com/jobs/5228965.html
北京,朝阳区,金融,北京小马金融信息服务有限公司,,,朝阳区,10,本科,应届毕业生,测试员,2k-4k,小马金融,小马金融,2018-11-05 13:38:45,,,,,拉勾网,,https://www.lagou.com/jobs/5221199.html
北京,朝阳区,"移动互联网,金融",北京瑞东环球投资咨询有限公司,,,朝阳区,10,本科,应届毕业生,测试部实习生,2k-4k,北京云锋投资,北京云锋投资,2018-11-05 09:38:35,,,,,拉勾网,,https://www.lagou.com/jobs/4964614.html
北京,朝阳区,教育,北京新橙科技有限公司,,,朝阳区,10,本科,应届毕业生,实习测试工程师,3K-5K,iCourt,iCourt,2018-10-11 13:03:14,,,,,拉勾网,,https://www.lagou.com/jobs/4487067.html
北京,海淀区,信息安全,北京亿赛通科技发展有限责任公司,,,海淀区,10,本科,应届毕业生,软件测试实习生,2k-4k,亿赛通,亿赛通,2018-11-08 10:14:04,,,,,拉勾网,,https://www.lagou.com/jobs/5269678.html
北京,朝阳区,"企业服务,数据服务",赛仕软件研究开发（北京）有限公司,,,朝阳区,10,硕士,应届毕业生,部署测试实习生,2k-3k,SAS,SAS,2018-11-05 15:19:04,,,,,拉勾网,,https://www.lagou.com/jobs/5280857.html
北京,海淀区,"金融,数据服务",大象慧云信息技术有限公司,,,海淀区,10,本科,不限,测试实习生,2k-3k,大象慧云,大象慧云,2018-11-05 11:39:45,,,,,拉勾网,,https://www.lagou.com/jobs/5155196.html
北京,东城区,"金融,数据服务",北京比特智盈科技有限公司,,,东城区,10,本科,应届毕业生,测试实习生,2k-3k,比特智盈,比特智盈,2018-10-19 10:05:37,,,,,拉勾网,,https://www.lagou.com/jobs/5031202.html
北京,朝阳区,"电子商务,移动互联网",优舫（北京）信息科技有限公司,,,朝阳区,10,本科,应届毕业生,产品/测试实习生-北京-18302,3k-4k,优信集团,优信集团,2018-11-06 11:47:43,,,,,拉勾网,,https://www.lagou.com/jobs/5274563.html
北京,昌平区,"移动互联网,金融",北京金科梦科技有限公司,,,昌平区,10,不限,不限,软件测试实习,3k-5k,北京金科梦科技有限公司,北京金科梦科技有限公司,2018-11-08 09:11:13,,,,,拉勾网,,https://www.lagou.com/jobs/5152851.html
北京,海淀区,"移动互联网,数据服务",百度在线网络技术（北京）有限公司,,,海淀区,10,本科,应届毕业生,开发测试工程师-基础技术测试部,4k-5k,百度,百度,2018-11-06 14:53:48,,,,,拉勾网,,https://www.lagou.com/jobs/5254685.html
北京,朝阳区,"数据服务,硬件",北京握奇数据股份有限公司,,,朝阳区,10,本科,应届毕业生,测试实习生,2k-4k,握奇,握奇,2018-10-25 09:52:58,,,,,拉勾网,,https://www.lagou.com/jobs/4979572.html
北京,海淀区,教育,北京新东方迅程网络科技股份有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,2k-4k,新东方在线,新东方在线,2018-11-01 20:34:58,,,,,拉勾网,,https://www.lagou.com/jobs/4967351.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,不限,后台开发实习生,8k-9k,字节跳动,字节跳动,2018-11-08 15:39:27,,,,,拉勾网,,https://www.lagou.com/jobs/5181752.html
北京,朝阳区,社交网络,北京陌陌科技有限公司,,,朝阳区,4,硕士,1年以下,算法实习生,4k-5k,陌陌,陌陌,2018-11-07 10:55:45,,,,,拉勾网,,https://www.lagou.com/jobs/5163722.html
北京,朝阳区,"生活服务,电子商务",行吟信息科技（上海）有限公司,,,朝阳区,4,本科,应届毕业生,数据分析实习生,2k-4k,小红书,小红书,2018-11-01 14:11:57,,,,,拉勾网,,https://www.lagou.com/jobs/4334444.html
北京,海淀区,"移动互联网,硬件",北京旷视科技有限公司,,,海淀区,4,本科,应届毕业生,测试开发实习生,6k-8k,Face++,Face++,2018-11-08 10:44:24,,,,,拉勾网,,https://www.lagou.com/jobs/4946133.html
北京,朝阳区,"移动互联网,电子商务",北京第三石科技发展有限公司,,,朝阳区,4,本科,应届毕业生,Go开发工程师（校招）,4k-8k,第三石科技,第三石科技,2018-11-08 15:08:54,,,,,拉勾网,,https://www.lagou.com/jobs/3830249.html
北京,朝阳区,"移动互联网,企业服务",维我软件（上海）有限公司北京分公司,,,朝阳区,4,本科,不限,QA Intern,4k-5k,Veeva,Veeva,2018-11-08 11:22:08,,,,,拉勾网,,https://www.lagou.com/jobs/4627261.html
